timestamp,temperature_C,rainfall_mm,soil_moisture,pitch_deg,roll_deg,tilt_rate_deg_per_hr,crack_mm,crack_growth_mm_per_hr,accel_x_g,accel_y_g,accel_z_g,vibration_rms_g,vibration_peak_g,label
2022-01-08 04:00:00,16.002,0.0,0.2904,2.0001,1.0001,-2.2e-05,0.49508,-0.00037,-0.00265,0.00118,1.05634,0.05641,0.022,1
2022-01-08 05:00:00,16.426,19.86,0.2969,2.0001,1.0001,2.7e-05,0.49562,0.00054,-0.00628,-0.01524,0.99129,0.01864,0.03777,1
2022-01-08 06:00:00,16.368,0.0,0.2843,2.0001,1.0001,3e-06,0.49517,-0.00046,0.00457,0.0144,0.99934,0.01512,0.00352,1
2022-01-08 07:00:00,16.925,0.0,0.3164,2.0002,1.0001,2.5e-05,0.4948,-0.00037,0.00738,-0.01237,0.98582,0.02022,0.00509,1
2022-01-08 08:00:00,16.117,0.0,0.2961,2.0002,1.0001,3.1e-05,0.4941,-0.00069,-0.00321,0.02371,1.01564,0.02858,0.00836,1
2022-01-08 09:00:00,17.563,0.0,0.2881,2.0002,1.0001,6e-06,0.49453,0.00043,0.01385,-0.00664,0.99504,0.01614,0.01244,1
2022-01-08 10:00:00,15.851,0.0,0.2884,2.0002,1.0001,-1.2e-05,0.49403,-0.00051,0.00708,-0.00705,0.99691,0.01046,0.00568,1
2022-01-08 11:00:00,18.843,0.004,0.2879,2.0002,1.0001,-2.1e-05,0.49371,-0.00031,0.01561,-0.01084,1.02102,0.02834,0.01788,1
2022-01-08 12:00:00,16.754,0.0,0.3064,2.0002,1.0001,-1e-06,0.49509,0.00137,0.01292,-0.01329,0.99482,0.01924,0.0091,1
2022-01-08 13:00:00,15.278,0.0,0.2807,2.0002,1.0001,-1.8e-05,0.49419,-0.00089,0.00774,0.01348,1.02901,0.03291,0.01367,1
2022-01-08 14:00:00,15.07,0.0,0.2977,2.0001,1.0,-2.3e-05,0.49419,-0.0,-0.03005,0.03222,1.00437,0.04428,0.01137,1
2022-01-08 15:00:00,16.63,0.0,0.2863,2.0001,1.0,-1.3e-05,0.49441,0.00023,0.03655,-0.00029,1.01089,0.03814,0.00614,1
2022-01-08 16:00:00,15.93,7.494,0.2835,2.0001,1.0,-5e-06,0.49447,6e-05,-0.01385,-0.00207,1.02276,0.02673,0.01141,1
2022-01-08 17:00:00,16.874,0.0,0.3058,2.0001,1.0,-5e-06,0.49542,0.00095,-0.02663,-0.00221,1.01951,0.03309,0.00636,1
2022-01-08 18:00:00,16.639,0.0,0.2446,2.0001,1.0,-2e-06,0.49528,-0.00015,0.01346,0.04781,0.97526,0.05549,0.0224,1
2022-01-08 19:00:00,16.099,0.0,0.2772,2.0001,1.0,9e-06,0.49563,0.00035,-0.00604,-0.03007,1.05008,0.05873,0.00323,1
2022-01-08 20:00:00,15.332,0.0,0.273,2.0001,1.0,-4e-06,0.49507,-0.00056,0.01543,0.012,1.01055,0.02221,0.03652,1
2022-01-08 21:00:00,14.67,0.0,0.2933,2.0001,1.0,1.5e-05,0.49561,0.00055,-0.01774,-0.01314,0.98769,0.02528,0.00307,1
2022-01-08 22:00:00,15.745,0.0,0.2316,2.0001,1.0,1.4e-05,0.49533,-0.00029,0.00285,0.02946,0.99397,0.03021,0.00493,1
2022-01-08 23:00:00,17.054,0.421,0.2952,2.0002,1.0,2e-05,0.49578,0.00046,-0.00226,0.02431,1.0003,0.02441,0.00579,1
2022-01-09 00:00:00,16.418,0.0,0.2688,2.0002,1.0,-2e-06,0.49593,0.00015,0.02045,0.02478,0.98703,0.03465,0.01024,1
2022-01-09 01:00:00,14.964,0.0,0.2391,2.0001,0.9999,-2.5e-05,0.4963,0.00037,-0.0075,-0.00054,0.95096,0.04961,0.01496,1
2022-01-09 02:00:00,16.389,0.057,0.2617,2.0001,1.0,-5e-06,0.4959,-0.00039,0.01607,-0.00286,1.01093,0.01964,0.02997,1
2022-01-09 03:00:00,16.608,0.0,0.2851,2.0001,0.9999,-1.9e-05,0.49536,-0.00054,-0.02416,-0.02073,0.99995,0.03184,0.0122,1
2022-01-09 04:00:00,15.345,0.0,0.2731,2.0001,0.9999,1.6e-05,0.495,-0.00036,0.02464,0.01015,1.02355,0.03557,0.00373,1
2022-01-09 05:00:00,16.388,0.0,0.2893,2.0001,1.0,-3e-05,0.49522,0.00022,0.02841,-0.00923,1.01696,0.03435,0.00121,1
2022-01-09 06:00:00,16.299,2.099,0.2565,2.0001,1.0,7e-06,0.49488,-0.00034,0.01466,-0.0264,1.02724,0.04067,0.00632,1
2022-01-09 07:00:00,15.104,0.0,0.2626,2.0001,0.9999,4e-06,0.495,0.00013,-0.00033,-0.02609,1.01543,0.03031,0.01036,1
2022-01-09 08:00:00,16.611,0.0,0.2596,2.0001,1.0,1.5e-05,0.49529,0.00029,0.04111,0.00748,1.03162,0.0524,0.02209,1
2022-01-09 09:00:00,16.82,0.0,0.2429,2.0001,1.0,5e-06,0.49432,-0.00097,-0.00944,-0.0392,1.00849,0.04121,0.01119,1
2022-01-09 10:00:00,17.349,4.845,0.2627,2.0001,1.0,-1e-06,0.49419,-0.00013,0.02371,0.01565,0.99853,0.02845,0.01276,1
2022-01-09 11:00:00,17.326,0.0,0.2589,2.0001,1.0,-2.2e-05,0.49388,-0.00031,0.02746,7e-05,0.99318,0.02829,0.00016,1
2022-01-09 12:00:00,14.901,0.0,0.2643,2.0001,1.0,3.4e-05,0.49429,0.00042,-0.02487,0.00393,1.05175,0.05755,0.02926,1
2022-01-09 13:00:00,15.347,0.0,0.2638,2.0001,1.0,-1e-06,0.49528,0.00099,0.0143,-0.00199,0.9837,0.02178,0.03578,1
2022-01-09 14:00:00,16.806,0.0,0.2626,2.0001,1.0,-7e-06,0.49508,-0.0002,0.01437,-0.01763,0.98022,0.03015,0.00837,1
2022-01-09 15:00:00,16.811,0.0,0.2644,2.0001,1.0,2e-06,0.4959,0.00082,-0.0499,-0.03479,0.98933,0.06176,0.03161,1
2022-01-09 16:00:00,16.818,0.0,0.2845,2.0002,1.0,2.3e-05,0.49611,0.00021,-0.05156,0.03042,1.00807,0.06041,0.00135,1
2022-01-09 17:00:00,20.162,0.549,0.2429,2.0001,1.0001,-5e-06,0.49585,-0.00026,-0.02363,-0.01996,0.99008,0.03248,0.02792,1
2022-01-09 18:00:00,16.887,0.0,0.248,2.0002,1.0001,2.3e-05,0.49587,2e-05,-0.00569,0.0058,1.00092,0.00818,0.02431,1
2022-01-09 19:00:00,17.458,0.0,0.2873,2.0002,1.0,4e-06,0.49583,-4e-05,0.01151,-0.04184,1.0193,0.04749,0.03932,1
2022-01-09 20:00:00,17.282,0.0,0.2846,2.0002,1.0,1.5e-05,0.4963,0.00046,0.00404,0.00283,0.99351,0.00815,0.03934,1
2022-01-09 21:00:00,16.986,0.0,0.2643,2.0002,1.0,5e-06,0.49534,-0.00096,0.01347,-0.0048,1.04015,0.04262,0.03446,1
2022-01-09 22:00:00,16.025,0.0,0.2996,2.0002,1.0,1.3e-05,0.49545,0.00011,0.0024,0.03239,0.9803,0.03798,0.00463,1
2022-01-09 23:00:00,17.106,0.0,0.2608,2.0002,1.0,1.8e-05,0.49614,0.00069,-0.01805,-0.01697,0.97976,0.03199,0.00599,1
2022-01-10 00:00:00,15.58,0.0,0.2885,2.0002,1.0,9e-06,0.49649,0.00035,0.0108,0.01458,1.01334,0.02252,0.00948,1
2022-01-10 01:00:00,16.122,0.0,0.2803,2.0003,1.0,3.2e-05,0.4965,1e-05,-0.0008,0.02418,0.97202,0.03699,0.01448,1
2022-01-10 02:00:00,15.88,0.0,0.2836,2.0003,1.0,-2e-06,0.49668,0.00018,0.94314,0.66658,1.62192,1.31173,1.27473,2
2022-01-10 03:00:00,16.454,0.0,0.2281,2.2543,1.1169,0.254066,0.92773,0.43105,0.71274,0.37239,1.93503,1.23328,0.07845,2
2022-01-10 04:00:00,18.693,0.0,0.2644,2.252,1.1199,-0.002335,0.94335,0.01563,1.09499,0.61993,2.6914,2.10811,0.87484,2
2022-01-10 05:00:00,14.517,0.0,0.2494,2.3316,1.2473,0.079621,2.43753,1.49418,0.9437,0.41135,1.85213,1.33638,0.77173,2
2022-01-10 06:00:00,17.077,0.0,0.2234,2.6843,1.4803,0.352636,2.89453,0.457,0.78824,0.28907,1.76309,1.13454,0.20184,2
2022-01-10 07:00:00,14.784,0.091,0.2769,2.6343,1.8626,-0.049904,3.88124,0.98671,-0.04385,0.51864,1.65038,0.83301,0.30154,2
2022-01-10 08:00:00,15.931,0.0,0.274,2.7577,1.403,0.123374,3.20132,-0.67992,0.09001,0.58047,1.83667,1.02229,0.18928,2
2022-01-10 09:00:00,17.498,0.0,0.2472,2.5962,1.7997,-0.161541,2.71565,-0.48567,0.91746,0.40631,2.38681,1.71174,0.68945,2
2022-01-10 10:00:00,16.48,0.0,0.2378,2.0003,0.9999,-0.595865,0.49556,-2.22008,-0.00903,0.01154,0.96729,0.03584,1.6759,1
2022-01-10 11:00:00,15.344,0.0,0.2514,2.0003,0.9999,-2e-05,0.49598,0.00042,-0.00876,-0.01018,0.99898,0.01347,0.02237,1
2022-01-10 12:00:00,15.712,0.0,0.2139,2.0003,0.9999,-0.0,0.4956,-0.00038,-0.01014,0.02065,0.98298,0.02861,0.01514,1
2022-01-10 13:00:00,17.114,0.0,0.2233,2.0003,0.9999,-1.5e-05,0.49504,-0.00055,-0.01806,0.01033,0.9767,0.03124,0.00263,1
2022-01-10 14:00:00,15.71,0.0,0.2442,2.0003,0.9998,2.6e-05,0.49545,0.00041,0.02213,-0.0042,1.01353,0.02628,0.00496,1
2022-01-10 15:00:00,16.663,0.0,0.2625,2.0003,0.9998,1.2e-05,0.4956,0.00015,0.00237,-0.00859,0.97654,0.0251,0.00118,1
2022-01-10 16:00:00,16.498,0.0,0.2465,2.0003,0.9998,1.2e-05,0.4954,-0.0002,-0.00366,-0.0045,1.02508,0.02574,0.00065,1
2022-01-10 17:00:00,15.807,0.0,0.2391,2.0003,0.9998,-2e-06,0.49533,-7e-05,-0.03159,0.0202,1.00555,0.0379,0.01216,1
2022-01-10 18:00:00,18.609,0.0,0.2337,2.0003,0.9998,-1.4e-05,0.49494,-0.00039,0.00771,0.00109,0.9848,0.01708,0.02082,1
2022-01-10 19:00:00,17.105,0.0,0.299,2.0003,0.9998,2.1e-05,0.49535,0.00041,-0.01726,0.00391,1.0391,0.04292,0.02584,1
2022-01-10 20:00:00,14.452,0.0,0.2286,2.0003,0.9997,-2e-06,0.49545,0.0001,-0.00116,-0.00733,1.01692,0.01847,0.02445,1
2022-01-10 21:00:00,16.67,0.0,0.2135,2.0003,0.9997,-2.1e-05,0.49551,6e-05,-0.00411,-0.00419,1.01342,0.01465,0.00382,1
2022-01-10 22:00:00,15.828,0.047,0.2386,2.0003,0.9997,3.1e-05,0.49586,0.00035,0.02581,0.00959,1.01669,0.0322,0.01755,1
2022-01-10 23:00:00,17.349,0.0,0.2605,2.0004,0.9997,4.9e-05,0.49557,-0.0003,0.01435,0.02595,1.00112,0.02967,0.00253,1
2022-01-11 00:00:00,15.71,0.0,0.2523,2.0004,0.9998,3e-06,0.49637,0.0008,0.02018,0.01481,1.0299,0.03899,0.00932,1
2022-01-11 01:00:00,16.394,0.0,0.2351,2.0004,0.9998,7e-06,0.49574,-0.00063,-0.02787,0.02597,0.99762,0.03817,0.00082,1
2022-01-11 02:00:00,17.02,0.0,0.2539,2.0004,0.9998,3.6e-05,0.49562,-0.00011,0.01684,0.02928,1.00493,0.03413,0.00404,1
2022-01-11 03:00:00,17.387,0.0,0.2723,2.0004,0.9998,-6e-06,0.49641,0.00079,0.01501,-0.00371,1.01745,0.02331,0.01082,1
2022-01-11 04:00:00,15.327,0.0,0.2542,2.0005,0.9998,2.3e-05,0.49641,0.0,0.00438,0.01755,1.00251,0.01826,0.00505,1
2022-01-11 05:00:00,16.199,0.014,0.2532,2.0004,0.9998,-1.1e-05,0.49628,-0.00013,-0.00654,-0.0026,1.01869,0.01997,0.00171,1
2022-01-11 06:00:00,16.065,0.0,0.2532,2.0005,0.9997,1e-05,0.49627,-1e-05,0.00655,0.01563,1.00304,0.01721,0.00276,1
2022-01-11 07:00:00,15.892,0.0,0.2502,2.0004,0.9997,-1.9e-05,0.49685,0.00058,-0.01711,-0.04766,1.01177,0.05199,0.03477,1
2022-01-11 08:00:00,18.317,0.0,0.2872,2.0004,0.9997,-5e-06,0.49654,-0.00032,0.00911,0.00274,0.97027,0.03121,0.02077,1
2022-01-11 09:00:00,16.963,0.0,0.299,2.0004,0.9997,-3.3e-05,0.49633,-0.00021,0.00604,-0.0224,1.01045,0.02545,0.00577,1
2022-01-11 10:00:00,15.304,0.0,0.3052,2.0004,0.9997,1e-05,0.49669,0.00036,0.02345,0.00264,1.03139,0.03927,0.01382,1
2022-01-11 11:00:00,17.488,0.0,0.2867,2.0004,0.9997,8e-06,0.49653,-0.00016,-0.00063,0.02228,1.00308,0.0225,0.01677,1
2022-01-11 12:00:00,18.699,0.0,0.2784,2.0004,0.9997,-2e-05,0.496,-0.00053,-0.02875,-0.03265,1.01849,0.04727,0.02478,1
2022-01-11 13:00:00,17.616,0.0,0.3156,2.0004,0.9997,4.4e-05,0.49597,-2e-05,-0.00524,-0.02738,1.02904,0.04026,0.00702,1
2022-01-11 14:00:00,15.07,0.0,0.2805,2.0004,0.9996,2e-06,0.49551,-0.00047,0.03849,0.01523,1.03548,0.05452,0.01426,1
2022-01-11 15:00:00,16.111,0.0,0.2684,2.0004,0.9997,-3e-06,0.49555,4e-05,-0.00255,-0.01302,0.94439,0.05717,0.00265,1
2022-01-11 16:00:00,17.869,0.0,0.2643,2.0004,0.9997,-2e-05,0.49537,-0.00018,0.00221,-0.02608,0.99751,0.02629,0.03088,1
2022-01-11 17:00:00,15.9,0.0,0.262,2.0004,0.9997,1.6e-05,0.49531,-6e-05,0.01444,-0.03601,0.99475,0.03915,0.01286,1
2022-01-11 18:00:00,17.058,9.017,0.2693,2.0004,0.9996,-1.8e-05,0.495,-0.00031,-0.03049,0.02397,1.00983,0.04001,0.00086,1
2022-01-11 19:00:00,17.395,7.831,0.3179,2.0004,0.9996,1.5e-05,0.4954,0.0004,0.00807,0.00799,0.97961,0.02334,0.01667,1
2022-01-11 20:00:00,15.7,0.0,0.2642,2.0004,0.9996,-1.8e-05,0.49554,0.00014,-0.01553,-0.01096,1.01195,0.02245,0.00088,1
2022-01-11 21:00:00,16.573,0.0,0.3099,2.0004,0.9996,9e-06,0.49548,-6e-05,0.01538,0.02465,1.02132,0.03604,0.01359,1
2022-01-11 22:00:00,13.398,0.001,0.2752,2.0004,0.9996,-4e-06,0.49517,-0.00031,-0.02826,0.01029,1.0047,0.03044,0.0056,1
2022-01-11 23:00:00,15.621,0.0,0.3002,2.0004,0.9996,1.6e-05,0.49496,-0.00022,0.00211,0.00583,1.00862,0.01061,0.01983,1
2022-01-12 00:00:00,16.399,0.0,0.2578,2.0004,0.9996,-2.6e-05,0.49477,-0.00018,0.04588,0.00053,0.97873,0.05057,0.03996,1
2022-01-12 01:00:00,15.41,0.0,0.3211,2.0004,0.9996,9e-06,0.49462,-0.00015,0.00773,0.00317,1.01617,0.0182,0.03238,1
2022-01-12 02:00:00,18.296,0.0,0.2891,2.0004,0.9996,-2e-05,0.49496,0.00034,0.01249,-0.02482,0.9934,0.02855,0.01036,1
2022-01-12 03:00:00,15.24,0.0,0.3219,2.0004,0.9996,-1.3e-05,0.49454,-0.00042,0.01282,-0.00187,1.01277,0.01819,0.01036,1
2022-01-12 04:00:00,16.236,0.0,0.3371,2.0004,0.9996,1.2e-05,0.49447,-7e-05,0.23196,0.27069,1.78895,0.86575,0.84756,2
2022-01-12 05:00:00,16.813,0.754,0.3407,2.1634,1.1089,0.163046,1.03798,0.54351,0.78306,0.90024,1.52032,1.30167,0.43593,2
2022-01-12 06:00:00,18.13,0.0,0.3213,2.4122,1.1825,0.248738,0.87152,-0.16646,1.05583,1.56595,2.99982,2.75069,1.44901,2
2022-01-12 07:00:00,15.259,0.0,0.2992,2.7427,1.3786,0.330476,2.50323,1.63171,1.51581,0.78204,2.23787,2.10751,0.64318,2
2022-01-12 08:00:00,17.864,0.0,0.2951,3.5218,1.9514,0.779124,3.45683,0.95361,0.7494,0.48902,2.66203,1.88761,0.21989,2
2022-01-12 09:00:00,16.717,0.0,0.2819,3.5947,1.7656,0.072903,3.48465,0.02782,1.67849,-0.57616,3.66556,3.20227,1.31465,2
2022-01-12 10:00:00,15.732,0.0,0.2819,4.1054,1.538,0.5107,4.96971,1.48505,0.93992,1.18208,3.35736,2.79963,0.40264,2
2022-01-12 11:00:00,17.181,0.0,0.2873,4.2668,1.8802,0.161426,7.24763,2.27793,0.77698,1.12423,1.77325,1.57019,1.22943,2
2022-01-12 12:00:00,16.925,25.242,0.3001,4.8979,2.8262,0.631097,5.64512,-1.60252,0.74213,1.33742,2.52839,2.16228,0.59208,2
2022-01-12 13:00:00,16.132,0.0,0.3242,3.2603,2.452,-1.637579,2.29447,-3.35064,0.39327,0.15871,2.06373,1.14515,1.01713,2
2022-01-12 14:00:00,16.808,0.001,0.3215,2.0004,0.9994,-1.259879,0.49725,-1.79722,-0.01357,0.0028,1.01988,0.02423,1.12092,1
2022-01-12 15:00:00,16.359,0.0,0.2891,2.0004,0.9995,4e-06,0.49696,-0.00029,0.03028,-0.00504,0.97355,0.04052,0.01629,1
2022-01-12 16:00:00,16.864,0.0,0.2792,2.0004,0.9995,-0.0,0.49648,-0.00048,0.02054,0.00691,0.99903,0.02169,0.01883,1
2022-01-12 17:00:00,17.419,0.0,0.2809,2.0005,0.9995,1.1e-05,0.49705,0.00058,0.02084,-0.01232,0.9898,0.02627,0.00458,1
2022-01-12 18:00:00,18.349,0.0,0.2647,2.0004,0.9995,-1.1e-05,0.49707,2e-05,-0.00645,0.00415,1.03403,0.03488,0.00861,1
2022-01-12 19:00:00,15.531,0.0,0.3088,2.0005,0.9995,3.4e-05,0.49783,0.00076,-0.0097,0.01074,1.02851,0.03197,0.00291,1
2022-01-12 20:00:00,18.908,0.019,0.2664,2.0005,0.9995,1.4e-05,0.49842,0.00059,0.01274,0.03851,1.02891,0.04981,0.01784,1
2022-01-12 21:00:00,14.829,0.0,0.2495,2.0005,0.9995,-3.6e-05,0.49852,0.0001,-0.01099,0.03419,1.0472,0.05931,0.0095,1
2022-01-12 22:00:00,16.636,1.29,0.3094,2.0005,0.9995,6e-06,0.49858,6e-05,-0.01257,-0.00986,1.02741,0.03173,0.02758,1
2022-01-12 23:00:00,17.382,0.0,0.3086,2.0005,0.9995,1.6e-05,0.49979,0.00122,0.00766,-0.00614,0.96815,0.03333,0.0016,1
2022-01-13 00:00:00,17.081,0.0,0.2732,2.0005,0.9995,-2.6e-05,0.49982,3e-05,0.0034,-0.00441,0.99854,0.00575,0.02757,1
2022-01-13 01:00:00,16.183,0.0,0.2588,2.0005,0.9995,2.2e-05,0.49879,-0.00103,-0.03129,-0.01592,1.02799,0.0449,0.03915,1
2022-01-13 02:00:00,16.604,0.0,0.2264,2.0005,0.9995,1.3e-05,0.49943,0.00064,0.00251,-0.00868,1.00528,0.01046,0.03443,1
2022-01-13 03:00:00,16.325,0.0,0.2508,2.0005,0.9995,-2.6e-05,0.49988,0.00045,-6e-05,0.00193,0.98195,0.01816,0.00769,1
2022-01-13 04:00:00,16.235,0.0,0.2599,2.0005,0.9995,-3e-06,0.50013,0.00025,-0.01956,0.02629,1.00326,0.03293,0.01477,1
2022-01-13 05:00:00,17.68,0.0,0.2666,2.0004,0.9995,-2.3e-05,0.50012,-1e-05,0.00717,0.0507,0.98736,0.05275,0.01982,1
2022-01-13 06:00:00,17.194,0.0,0.2607,2.0005,0.9995,1.7e-05,0.50012,0.0,-0.00452,-0.01387,1.00055,0.0146,0.03815,1
2022-01-13 07:00:00,16.15,0.0,0.2149,2.0004,0.9995,-2e-05,0.50026,0.00014,0.00506,-0.05656,1.00109,0.0568,0.0422,1
2022-01-13 08:00:00,17.749,0.232,0.2588,2.0004,0.9995,-1.9e-05,0.50029,2e-05,-0.01859,-0.0043,0.99601,0.01949,0.0373,1
2022-01-13 09:00:00,17.163,0.119,0.2964,2.0004,0.9995,2e-06,0.50082,0.00054,-0.03275,0.00345,0.98659,0.03556,0.01606,1
2022-01-13 10:00:00,17.674,0.0,0.2648,2.0005,0.9995,4.1e-05,0.50151,0.00068,-0.02552,-0.01202,0.99604,0.02849,0.00707,1
2022-01-13 11:00:00,17.497,0.0,0.227,2.0005,0.9995,2.4e-05,0.50105,-0.00046,-0.00497,0.00645,0.98078,0.02087,0.00762,1
2022-01-13 12:00:00,16.045,0.0,0.2405,2.0005,0.9995,-2e-05,0.50125,0.0002,-0.01698,-0.016,1.00269,0.02349,0.00262,1
2022-01-13 13:00:00,16.32,0.0,0.2445,2.0004,0.9995,-2.4e-05,0.50058,-0.00066,0.03429,-0.00498,0.99911,0.03466,0.01117,1
2022-01-13 14:00:00,17.634,0.0,0.2081,2.0004,0.9996,-1.2e-05,0.50128,0.0007,0.02072,0.00645,1.00978,0.0238,0.01086,1
2022-01-13 15:00:00,17.503,0.0,0.2568,2.0004,0.9996,-2.8e-05,0.50106,-0.00022,-0.01129,0.00252,1.00746,0.01377,0.01003,1
2022-01-13 16:00:00,16.878,0.002,0.2477,2.0004,0.9995,1.6e-05,0.5011,4e-05,0.00481,-0.02379,0.9938,0.02505,0.01128,1
2022-01-13 17:00:00,17.022,0.0,0.2487,2.0004,0.9995,1.3e-05,0.50165,0.00054,-0.01311,-0.00387,0.96524,0.03736,0.0123,1
2022-01-13 18:00:00,18.189,0.0,0.2523,2.0004,0.9996,1.8e-05,0.50126,-0.00039,0.02043,-0.01321,0.99472,0.0249,0.01246,1
2022-01-13 19:00:00,16.326,0.0,0.2403,2.0004,0.9995,1e-06,0.50135,9e-05,-0.01953,0.01978,1.01146,0.03007,0.00517,1
2022-01-13 20:00:00,17.47,0.0,0.2718,2.0004,0.9995,2e-06,0.50077,-0.00058,-0.01704,0.01918,0.9747,0.03603,0.00596,1
2022-01-13 21:00:00,16.727,2.493,0.258,2.0004,0.9995,-2.1e-05,0.50081,4e-05,-0.022,0.03383,1.0154,0.04319,0.00716,1
2022-01-13 22:00:00,16.718,0.0,0.2435,2.0004,0.9995,5e-06,0.50095,0.00014,-0.01331,-0.00602,0.99522,0.01537,0.02783,1
2022-01-13 23:00:00,18.041,0.0,0.2631,2.0005,0.9995,2.5e-05,0.49989,-0.00107,-0.00815,0.00422,0.98196,0.02024,0.00488,1
2022-01-14 00:00:00,17.773,0.0,0.2613,2.0005,0.9995,-9e-06,0.50024,0.00036,0.00441,0.00692,1.01681,0.01871,0.00154,1
2022-01-14 01:00:00,17.768,0.0,0.2351,2.0005,0.9995,8e-06,0.49969,-0.00055,0.01572,0.03205,0.99701,0.03583,0.01712,1
2022-01-14 02:00:00,18.266,0.0,0.2507,2.0005,0.9995,1e-06,0.49951,-0.00018,0.0096,0.03143,1.01888,0.0379,0.00207,1
2022-01-14 03:00:00,16.987,0.0,0.2507,2.0004,0.9995,-1.1e-05,0.49938,-0.00013,0.00062,-0.01055,1.01093,0.0152,0.02269,1
2022-01-14 04:00:00,17.655,0.0,0.2425,2.0005,0.9995,1e-05,0.49873,-0.00065,0.03262,-0.01855,1.00297,0.03764,0.02244,1
2022-01-14 05:00:00,16.668,0.0,0.227,2.0005,0.9995,3.6e-05,0.49891,0.00018,0.00576,-0.05332,0.97022,0.06134,0.0237,1
2022-01-14 06:00:00,17.309,0.0,0.2418,2.0005,0.9995,2.8e-05,0.49894,3e-05,0.00237,0.00284,1.02659,0.02684,0.0345,1
2022-01-14 07:00:00,16.861,0.0,0.2795,2.0005,0.9995,-1.7e-05,0.49827,-0.00066,0.01171,0.00947,1.01697,0.02269,0.00415,1
2022-01-14 08:00:00,17.094,0.0,0.2412,2.0005,0.9995,2e-06,0.499,0.00073,0.51374,0.70561,1.34211,0.93747,0.91478,2
2022-01-14 09:00:00,17.599,0.0,0.2721,2.5295,1.2057,0.529,1.42326,0.92425,0.64732,0.99774,1.31625,1.23066,0.29319,2
2022-01-14 10:00:00,16.191,0.0,0.2493,2.7631,1.6204,0.233616,3.20093,1.77767,-0.2747,0.23956,2.15817,1.21417,0.0165,2
2022-01-14 11:00:00,19.108,0.0,0.2534,2.0005,0.9995,-0.762626,0.49977,-2.70116,0.00545,-0.00873,1.00394,0.01102,1.20315,1
2022-01-14 12:00:00,16.016,0.0,0.2255,2.0005,0.9994,-1.5e-05,0.49942,-0.00036,0.77351,0.68419,1.86001,1.34389,1.33287,2
2022-01-14 13:00:00,15.814,0.0,0.2733,2.3277,1.1131,0.32721,1.22697,0.72756,1.30019,0.6877,3.50695,2.90659,1.5627,2
2022-01-14 14:00:00,18.192,0.0,0.2912,2.7322,1.2385,0.404504,2.49983,1.27286,1.33315,0.93033,2.41711,2.15662,0.74996,2
2022-01-14 15:00:00,17.832,0.0,0.236,3.292,1.6809,0.559793,3.13066,0.63083,0.80547,1.29211,2.93941,2.46569,0.30907,2
2022-01-14 16:00:00,17.671,0.0,0.2773,2.9946,2.3961,-0.297398,2.86697,-0.26369,1.66394,1.60249,3.33708,3.28612,0.82043,2
2022-01-14 17:00:00,17.681,0.0,0.2258,4.1394,2.4959,1.144786,6.77687,3.9099,1.53055,0.74179,1.58829,1.7997,1.48642,2
2022-01-14 18:00:00,17.046,0.0,0.2501,4.2053,2.8711,0.065962,4.06178,-2.71509,0.82242,1.18189,2.85922,2.35158,0.55188,2
2022-01-14 19:00:00,16.168,0.0,0.2277,2.0005,0.9996,-2.204819,0.49961,-3.56218,-0.00568,0.02276,1.03314,0.0406,2.31099,1
2022-01-14 20:00:00,17.147,0.0,0.2587,2.0005,0.9996,-4e-06,0.49884,-0.00077,-0.00267,0.01615,1.01729,0.02381,0.01679,1
2022-01-14 21:00:00,16.4,0.0,0.2471,2.0005,0.9996,-3e-06,0.49908,0.00024,0.01094,0.00847,0.96047,0.04188,0.01807,1
2022-01-14 22:00:00,18.058,0.0,0.2502,2.0005,0.9995,1.5e-05,0.49959,0.00051,-0.008,-0.00801,1.00305,0.01173,0.03015,1
2022-01-14 23:00:00,16.942,0.0,0.2801,2.0005,0.9995,5e-06,0.50035,0.00075,-0.00383,0.0231,1.03634,0.04323,0.0315,1
2022-01-15 00:00:00,16.27,0.0,0.2787,2.0005,0.9995,-3.1e-05,0.50034,-1e-05,-0.01921,-0.01684,1.01928,0.032,0.01123,1
2022-01-15 01:00:00,16.78,0.0,0.2504,2.0005,0.9995,-3e-06,0.49937,-0.00096,-0.01495,0.04018,1.00777,0.04357,0.01157,1
2022-01-15 02:00:00,17.521,0.0,0.276,2.0005,0.9995,3.7e-05,0.49938,1e-05,0.03735,0.02175,1.01332,0.04522,0.00165,1
2022-01-15 03:00:00,16.55,0.71,0.2768,2.0006,0.9995,2.2e-05,0.49929,-9e-05,0.00864,0.00901,1.01844,0.02227,0.02296,1
2022-01-15 04:00:00,16.298,0.0,0.276,2.0006,0.9994,2.5e-05,0.49964,0.00035,0.47154,-0.05539,0.93928,0.47865,0.45638,2
2022-01-15 05:00:00,17.37,0.0,0.2568,2.3777,1.6436,0.377075,2.96438,2.46474,0.5117,0.11292,1.02969,0.52485,0.0462,2
2022-01-15 06:00:00,17.377,0.0,0.2604,3.1788,1.5139,0.801109,4.35117,1.38679,0.65503,0.83777,2.15307,1.5686,1.04375,2
2022-01-15 07:00:00,16.632,0.0,0.2481,2.0006,0.9994,-1.178174,0.49816,-3.85301,0.01427,0.00549,1.0075,0.01703,1.55157,0
2022-01-15 08:00:00,16.674,0.0,0.3005,2.0006,0.9994,1e-06,0.49799,-0.00018,0.03651,0.0294,0.99243,0.04749,0.03046,0
